seq,source,title,location,region_name,date,reserve_end_dt,thumbnail_url,detail_url,store_url,description,hashtags,main_category,sub_category,detail_category,music_genre,mood_tags,activity_tags,theme_tags,space_tags,emotion_tags,audience_tags,vector_summary,region,new_main_category,new_sub_category,exhibition_type,commerciality,new_mood_tags,new_audience_tags
213154,melon,왁스 콘서트 3579 : Back to DOG,프리즘홀,서울,2026-05-24,2026-05-23 10:59,https://cdnticket.melon.co.kr/resource/image/upload/product/2026/04/202604211528168e980db0-21f1-42ea-9a17-a9a509f962ff.jpg,https://ticket.melon.com/performance/index.htm#/perf/213154,https://ticket.melon.com/performance/index.htm#/perf/213154,"<p><img src=""https://cdnticket.melon.co.kr/resource/image/upload/product/2026/04/20260421154132189c4c4d-efea-46ae-9ba2-a6854a76df8b.jpg"" title=""02.+%E1%84%89%E1%85%A1%E1%86%BC%E1%84%89%E1%85%A6%E1%84%91%E1%85%A6%E1%84%8B%E1%85%B5%E1%84%8C%E1%85%B5+new.jpg""><br style=""clear:both;"">&nbsp;</p>",[],공연,콘서트,,[],[],[],[],[],[],[],,빈 문자열,공연,음악,빈 문자열,빈 문자열,"[""트렌디한""]","[""20대"", ""30대"", ""팬덤""]"
213153,melon,Red C 단독 콘서트 ‘The Red Sea Chapter ll : Deep Red’ : 롤링 31주년 기념공연,롤링홀,서울,2026-05-29,2026-05-28 16:59,https://cdnticket.melon.co.kr/resource/image/upload/product/2026/04/20260420184846f36bf943-e354-4639-b938-0d7f7ef631d2.jpg,https://ticket.melon.com/performance/index.htm#/perf/213153,https://ticket.melon.com/performance/index.htm#/perf/213153,"<p><img src=""https://cdnticket.melon.co.kr/resource/image/upload/product/2026/04/202604211019021db4ac61-70a8-42b5-91d1-8b682fedbb52.jpg"" title=""%5B%E1%84%89%E1%85%A1%E1%86%BC%E1%84%89%E1%85%A6%E1%84%91%E1%85%A6%E1%84%8B%E1%85%B5%E1%84%8C%E1%85%B5%5D+0529+%E1%84%85%E1%85%A6%E1%84%83%E1%85%B3%E1%84%8A%E1%85%B5.jpg""><br style=""clear:both;"">&nbsp;</p>",[],공연,콘서트,,[],[],[],[],[],[],[],,홍대,공연,음악,,비상업적,"[""트렌디한"", ""힙한""]","[""20대"", ""친구""]"
213219,melon,2026 부산락킹루키쇼,KT&G 상상마당 홍대,서울,2026-06-05,2026-06-03 16:59,https://cdnticket.melon.co.kr/resource/image/upload/product/2026/05/20260508140025ee2c663e-0215-41a4-afe4-72590e1dfb36.jpg,https://ticket.melon.com/performance/index.htm#/perf/213219,https://ticket.melon.com/performance/index.htm#/perf/213219,"<img src=""https://cdnticket.melon.co.kr/resource/image/upload/product/2026/05/202605081530315348a247-6f53-42ed-99ba-e3000b60c67e.jpg"" title=""2026+%E1%84%87%E1%85%AE%E1%84%89%E1%85%A1%E1%86%AB%E1%84%85%E1%85%A1%E1%86%A8%E1%84%8F%E1%85%B5%E1%86%BC%E1%84%85%E1%85%AE%E1%84%8F%E1%85%B5%E1%84%89%E1%85%AD_%E1%84%89%E1%85%A1%E1%86%BC%E1%84%89%E1%85%A6%E1%84%91%E1%85%A6%E1%84%8B%E1%85%B5%E1%84%8C%E1%85%B5_%E1%84%89%E1%85%B3%E1%84%90%E1%85%A2%E1%86%AB%E1%84%83%E1%85%B5%E1%86%BC.jpg""><br style=""clear:both;",[],공연,콘서트,,[],[],[],[],[],[],[],,홍대,공연,음악,,브랜드,"[""트렌디한"", ""힙한"", ""감성적인""]","[""20대"", ""친구"", ""팬덤""]"
213140,melon,피에타 10주년 단독 공연 : 자비를 베푸소서,롤링홀,서울,2026-05-25,2026-05-23 10:59,https://cdnticket.melon.co.kr/resource/image/upload/product/2026/04/20260416184724c81d71dc-6d9f-4070-8998-5d48aeb703ba.jpg,https://ticket.melon.com/performance/index.htm#/perf/213140,https://ticket.melon.com/performance/index.htm#/perf/213140,"<p><img src=""https://cdnticket.melon.co.kr/resource/image/upload/product/2026/04/20260416185013cbf65f34-2b4c-4eeb-8647-a8dc248d258d.jpg"" title=""%ED%94%BC%EC%97%90%ED%83%802.jpg""><br style=""clear:both;"">&nbsp;</p>",[],공연,콘서트,,[],[],[],[],[],[],[],,홍대,공연,음악,,비상업적,"[""감성적인"", ""트렌디한""]","[""20대"", ""30대"", ""팬덤""]"
213198,melon,먼데이프로젝트X숲세권 MONDAY:SOOP [아사달 단독 콘서트],숲세권 라이브,서울,2026-05-28,2026-05-27 16:59,https://cdnticket.melon.co.kr/resource/image/upload/product/2026/04/202604301347030aa08a28-dab0-4b3d-8ff6-6d5ebee00203.jpg,https://ticket.melon.com/performance/index.htm#/perf/213198,https://ticket.melon.com/performance/index.htm#/perf/213198,"<p><img src=""https://cdnticket.melon.co.kr/resource/image/upload/product/2026/04/20260430134721e0b0cde1-754b-4dfe-94b8-467ad6360c1a.jpg"" title=""%5B%EB%A9%9C%EB%A1%A0%5D%EC%83%81%EC%84%B8%ED%8E%98%EC%9D%B4%EC%A7%80_%EC%88%B2%EC%84%B8%EA%B6%8C_%EC%B5%9C%EC%A2%85-01.jpg""><br style=""clear:both;"">&nbsp;</p>",[],공연,콘서트,,[],[],[],[],[],[],[],,성수,공연,음악,,브랜드,"[""트렌디한"", ""감성적인"", ""힙한""]","[""20대"", ""30대"", ""커플""]"
213197,melon,초단위의 봄: 쓰다 단독공연,우무지,서울,2026-05-31,2026-05-30 10:59,https://cdnticket.melon.co.kr/resource/image/upload/product/2026/04/20260430101539b19e3b09-288d-4a0f-a426-8fa7ee97c25a.jpg,https://ticket.melon.com/performance/index.htm#/perf/213197,https://ticket.melon.com/performance/index.htm#/perf/213197,"<p><img src=""https://cdnticket.melon.co.kr/resource/image/upload/product/2026/04/202604301027205321cbc0-18fe-4de9-a76e-5192c4b91119.png"" title=""%E1%84%89%E1%85%A1%E1%86%BC%E1%84%89%E1%85%A6%E1%84%8B%E1%85%B5%E1%84%86%E1%85%B5%E1%84%8C%E1%85%B5_%E1%84%8B%E1%85%AE%E1%84%86%E1%85%AE%E1%84%8C%E1%85%B5_0531%E1%84%80%E1%85%A9%E1%86%BC%E1%84%8B%E1%85%A7%E1%86%AB_%E1%84%92%E1%85%A1%E1%86%AB%E1%84%80%E1%85%B3%E1%86%AF.png""><br style=""clear:both;"">&nbsp;</p>",[],공연,콘서트,,[],[],[],[],[],[],[],,,공연,,,,[],[]
213242,melon,헤이맨(HeyMen) EP 발매기념 단독공연 [DREAM],KT&G 상상마당 홍대 라이브홀,서울,2026-06-12,2026-06-11 16:59,https://cdnticket.melon.co.kr/resource/image/upload/product/2026/05/202605121017547a13fa69-455b-47aa-8226-e201ea93ab1f.jpg,https://ticket.melon.com/performance/index.htm#/perf/213242,https://ticket.melon.com/performance/index.htm#/perf/213242,"<p><img src=""https://cdnticket.melon.co.kr/resource/image/upload/product/2026/05/20260512102337e7be2252-d31f-4bee-b035-c0a604020d68.jpg"" title=""%5B%E1%84%92%E1%85%A6%E1%84%8B%E1%85%B5%E1%84%86%E1%85%A2%E1%86%AB%5D+%E1%84%89%E1%85%A1%E1%86%BC%E1%84%89%E1%85%A6-%E1%84%89%E1%85%AE%E1%84%8C%E1%85%A5%E1%86%BC.jpg""><br style=""clear:both;"">&nbsp;</p>",[],공연,콘서트,,[],[],[],[],[],[],[],,홍대,공연,음악,,브랜드,"[""트렌디한"", ""힙한"", ""감성적인""]","[""20대"", ""친구"", ""외국인""]"
213159,melon,먼데이프로젝트 시즌9 [사기소멀 단독 콘서트 ‘마지막 고요’],클럽온에어,서울,2026-05-21,2026-05-20 16:59,https://cdnticket.melon.co.kr/resource/image/upload/product/2026/04/20260422171146b5d4bb25-b2b0-4110-b9c3-32620eeefc74.jpg,https://ticket.melon.com/performance/index.htm#/perf/213159,https://ticket.melon.com/performance/index.htm#/perf/213159,"<p><img src=""https://cdnticket.melon.co.kr/resource/image/upload/product/2026/04/20260422171202aafe91ef-afe9-4015-9ab1-cde40c8aa939.jpg"" title=""%5B%EB%A9%9C%EB%A1%A0%5D%EC%83%81%EC%84%B8%ED%8E%98%EC%9D%B4%EC%A7%80_%EC%A7%80%EC%A0%95%EC%A2%8C%EC%84%9D.jpg"">&nbsp;</p>",[],공연,콘서트,,[],[],[],[],[],[],[],,,공연,음악,,팬덤형,"[""트렌디한"", ""감성적인"", ""힙한""]","[""20대"", ""30대"", ""팬덤""]"
213168,melon,G삼선 50회 특별 기념 공연 “끝날때까지는 끝난게 아니다!”,BUNKER 1,서울,2026-05-22,2026-05-21 16:59,https://cdnticket.melon.co.kr/resource/image/upload/product/2026/04/202604231058507f7d98e2-b19c-48aa-8c1e-858a04442c14.jpg,https://ticket.melon.com/performance/index.htm#/perf/213168,https://ticket.melon.com/performance/index.htm#/perf/213168,"<p><img src=""https://cdnticket.melon.co.kr/resource/image/upload/product/2026/04/2026042313371312b20ed3-b39e-4412-af25-3cabac8812a1.jpg"" title=""IMG_9699.jpg"">&nbsp;</p><p><img src=""https://cdnticket.melon.co.kr/resource/image/upload/product/2026/04/2026042311115159f8ff9c-7169-4536-b23c-377a64549e3c.jpg"" title=""%E1%84%89%E1%85%A1%E1%86%BC%E1%84%89%E1%85%A6+1.jpg""><br style=""clear:both;""><img src=""https://cdnticket.melon.co.kr/resource/image/upload/product/2026/04/202604231112221a81fbf2-847c-4205-",[],공연,콘서트,,[],[],[],[],[],[],[],,,공연,,,,[],[]
213024,melon,2026 IRENE ASIA TOUR [ I-WILL ] in SEOUL,장충체육관,서울,2026-05-23~ 2026-05-24,2026-05-24 10:59,https://cdnticket.melon.co.kr/resource/image/upload/product/2026/03/202603261856339e43ae67-2c70-49b6-96e8-305aec5e6b0d.jpg,https://ticket.melon.com/performance/index.htm#/perf/213024,https://ticket.melon.com/performance/index.htm#/perf/213024,"<img src=""https://cdnticket.melon.co.kr/resource/image/upload/product/2026/03/2026033116535277650b64-2081-4299-8016-65d3dbe3dbce.jpg"" title=""260331_%E1%84%8B%E1%85%A1%E1%84%8B%E1%85%B5%E1%84%85%E1%85%B5%E1%86%AB%E1%84%8F%E1%85%A9%E1%86%AB%E1%84%89%E1%85%A5%E1%84%90%E1%85%B3_%E1%84%89%E1%85%A1%E1%86%BC%E1%84%89%E1%85%A6%E1%84%91%E1%85%A6%E1%84%8B%E1%85%B5%E1%84%8C%E1%85%B5KR.jpg""><br style=""clear:both;"">",[],공연,콘서트,,[],[],[],[],[],[],[],,없음,공연,음악,,팬덤형,"[""트렌디한"", ""감성적인"", ""힙한""]","[""20대"", ""30대"", ""팬덤""]"
213156,melon,2026 SON JU YEON FANMEETING 〈FIRST SCENE #〉,성암아트홀,서울,2026-05-23,2026-05-22 16:59,https://cdnticket.melon.co.kr/resource/image/upload/product/2026/04/20260421164800082bf640-48a2-4d83-b831-8df9f202332a.jpg,https://ticket.melon.com/performance/index.htm#/perf/213156,https://ticket.melon.com/performance/index.htm#/perf/213156,"<p><img src=""https://cdnticket.melon.co.kr/resource/image/upload/product/2026/04/20260423120227f222a078-c24f-4b3a-a8f5-2c5aef464483.jpg"" title=""%EC%86%90%EC%A3%BC%EC%97%B0kr2.jpg""><br style=""clear:both;"">&nbsp;</p>",[],공연,콘서트,,[],[],[],[],[],[],[],,성수,공연,음악,,팬덤형,"[""트렌디한"", ""감성적인"", ""힙한""]","[""20대"", ""팬덤""]"
212638,melon,Lilas LIVE TOUR 2026 “Laugh” in Seoul,올림픽공원,서울,2026-05-23~ 2026-05-24,2026-05-23 10:59,https://cdnticket.melon.co.kr/resource/image/upload/product/2026/02/202602210900168217cd9b-8c0f-41ad-b23d-95304317b724.png,https://ticket.melon.com/performance/index.htm#/perf/212638,https://ticket.melon.com/performance/index.htm#/perf/212638,"<img src=""https://cdnticket.melon.co.kr/resource/image/upload/product/2026/01/20260114102828b8079213-bd34-418b-9a77-834c184c396f.png"" title=""2605+Lilas_%E1%84%89%E1%85%A1%E1%86%BC%E1%84%89%E1%85%A6%E1%84%8B%E1%85%B5%E1%84%86%E1%85%B5%E1%84%8C%E1%85%B51%28%E1%84%8C%E1%85%AA%E1%84%89%E1%85%A5%E1%86%A8%29.png""><img src=""https://cdnticket.melon.co.kr/resource/image/upload/product/2026/02/202602210901578a33377a-f986-49e9-97e8-d4b4b3d4430d.png"" title=""%E1%84%8E%E1%85%AE%E1%84%80%E1%85%A1%E1%84%92%E1%8",[],공연,콘서트,,[],[],[],[],[],[],[],,강남,공연,음악,,브랜드,"[""트렌디한"", ""감성적인"", ""힙한""]","[""20대"", ""30대"", ""팬덤""]"
213217,melon,Over The Shoulder Vol.8,우무지,서울,2026-05-23,2026-05-22 16:59,https://cdnticket.melon.co.kr/resource/image/upload/product/2026/05/202605061546557984d528-dd91-4ff4-9aaf-a2346f8d8f7e.png,https://ticket.melon.com/performance/index.htm#/perf/213217,https://ticket.melon.com/performance/index.htm#/perf/213217,"<p><img src=""https://cdnticket.melon.co.kr/resource/image/upload/product/2026/05/20260506155548fe099acf-0c3c-4d61-a391-2b4087f81ef2.png"" title=""%E1%84%89%E1%85%A1%E1%86%BC%E1%84%89%E1%85%A6%E1%84%8B%E1%85%B5%E1%84%86%E1%85%B5%E1%84%8C%E1%85%B5_%E1%84%8B%E1%85%AE%E1%84%86%E1%85%AE%E1%84%8C%E1%85%B5_0523%E1%84%80%E1%85%A9%E1%86%BC%E1%84%8B%E1%85%A7%E1%86%AB_%E1%84%92%E1%85%A1%E1%86%AB%E1%84%80%E1%85%B3%E1%86%AF.png""><br style=""clear:both;"">&nbsp;</p>",[],공연,콘서트,,[],[],[],[],[],[],[],,,공연,,,,[],[]
213016,melon,SUDA KEINA TOUR 2026 “GLIMMER” in SEOUL,롤링홀,서울,2026-05-23~ 2026-05-24,2026-05-23 10:59,https://cdnticket.melon.co.kr/resource/image/upload/product/2026/04/20260414140234f3977b9c-7b49-4988-952f-bbf1b8e32aab.png,https://ticket.melon.com/performance/index.htm#/perf/213016,https://ticket.melon.com/performance/index.htm#/perf/213016,"<p><img src=""https://cdnticket.melon.co.kr/resource/image/upload/product/2026/04/20260414140425e7aed809-35a7-49b4-9525-0ab225812360.jpg"" title=""2.+%E1%84%89%E1%85%B3%E1%84%83%E1%85%A1%E1%84%8F%E1%85%A6%E1%84%8B%E1%85%B5%E1%84%82%E1%85%A1+%E1%84%89%E1%85%A1%E1%86%BC%E1%84%89%E1%85%A6%E1%84%91%E1%85%A6%E1%84%8B%E1%85%B5%E1%84%8C%E1%85%B5_2Days.jpg""><br style=""clear:both;"">&nbsp;</p>",[],공연,콘서트,,[],[],[],[],[],[],[],,성수,공연,음악,,브랜드,"[""트렌디한"", ""감성적인""]","[""20대"", ""30대"", ""팬덤""]"
213193,melon,TONE STUDIO LIVE 〈시인을 위하여〉,톤 스튜디오,서울,2026-05-23,2026-05-22 16:59,https://cdnticket.melon.co.kr/resource/image/upload/product/2026/04/202604281659394c485f43-f085-4624-a89a-d7b8f7259c3c.jpg,https://ticket.melon.com/performance/index.htm#/perf/213193,https://ticket.melon.com/performance/index.htm#/perf/213193,"<p><img src=""https://cdnticket.melon.co.kr/resource/image/upload/product/2026/04/202604281702595fd4f658-66e6-4802-acd4-29b351c7ce61.jpg"" title=""%EC%8B%9C%EC%9C%842.jpg""><br style=""clear:both;"">&nbsp;</p>",[],공연,콘서트,,[],[],[],[],[],[],[],,,공연,,,,[],[]
213200,melon,2026 can’t be blue SNIPPET CONCERT | May be blue,YES24 원더로크홀,서울,2026-05-30,2026-05-29 16:59,https://cdnticket.melon.co.kr/resource/image/upload/product/2026/05/20260504084334b2599ae2-5276-47f7-9c02-74adb7506d86.jpg,https://ticket.melon.com/performance/index.htm#/perf/213200,https://ticket.melon.com/performance/index.htm#/perf/213200,"<img src=""https://cdnticket.melon.co.kr/resource/image/upload/product/2026/05/2026050408435110fcf0c1-5946-46a0-ba15-00de48cc6e1a.jpg"" title=""%E1%84%89%E1%85%A1%E1%86%BC%E1%84%89%E1%85%A6%E1%84%91%E1%85%A6%E1%84%8B%E1%85%B5%E1%84%8C%E1%85%B5+%E1%84%86%E1%85%A6%E1%86%AF%E1%84%85%E1%85%A9%E1%86%AB.jpg""><br style=""clear:both;"">",[],공연,콘서트,,[],[],[],[],[],[],[],,,공연,음악,,브랜드,"[""트렌디한"", ""감성적인"", ""힙한""]","[""20대"", ""친구"", ""팬덤""]"
213149,melon,RIIZE 1000 DAYS FAN PARTY [RIIZE OFFIICE],송도컨벤시아,인천,2026-05-30,2026-05-29 16:59,https://cdnticket.melon.co.kr/resource/image/upload/product/2026/04/202604201440441129be98-bf8b-4a3d-8595-9164f390cb31.jpg,https://ticket.melon.com/performance/index.htm#/perf/213149,https://ticket.melon.com/performance/index.htm#/perf/213149,"<p><img src=""https://cdnticket.melon.co.kr/resource/image/upload/product/2026/04/20260420144109342b7c4a-b7ca-4838-8f2f-ce34a3bb9e44.jpg"" title=""26.-%E1%84%85%E1%85%A1%E1%84%8B%E1%85%B5%E1%84%8C%E1%85%B3_%E1%84%8B%E1%85%A8%E1%84%86%E1%85%A2%E1%84%91%E1%85%A6%E1%84%8B%E1%85%B5%E1%84%8C%E1%85%B5_%E1%84%80%E1%85%AE%E1%86%A8%E1%84%86%E1%85%AE%E1%86%AB.jpg""><br style=""clear:both;"">&nbsp;</p>",[],공연,콘서트,,[],[],[],[],[],[],[],,송도,공연,음악,,팬덤형,"[""트렌디한"", ""감성적인"", ""힙한""]","[""20대"", ""팬덤""]"
213155,melon,UNBOXING: 이오몽 · 위도 · 하로하 · 미니멜로 LIVE WITH BAND,서초문화예술회관,서울,2026-05-30,2026-05-29 16:59,https://cdnticket.melon.co.kr/resource/image/upload/product/2026/04/2026042314333077694973-061f-406d-a9c1-d45ee2ab89f1.jpg,https://ticket.melon.com/performance/index.htm#/perf/213155,https://ticket.melon.com/performance/index.htm#/perf/213155,"<img src=""https://cdnticket.melon.co.kr/resource/image/upload/product/2026/04/2026042417520634b95610-976c-446d-a2ac-67f88e8b4d90.jpg"" title=""0530_UNBOXING_%E1%84%87%E1%85%A2%E1%86%AB%E1%84%83%E1%85%B3%E1%84%8F%E1%85%A9%E1%86%AB%E1%84%89%E1%85%A5%E1%84%90%E1%85%B3_%E1%84%89%E1%85%A1%E1%86%BC%E1%84%89%E1%85%A6%E1%84%91%E1%85%A6%E1%84%8B%E1%85%B5%E1%84%8C%E1%85%B5+%281%29.jpg""><br style=""clear:both;""><br style=""clear:both;"">",[],공연,콘서트,,[],[],[],[],[],[],[],,,공연,음악,,,[],[]
213131,melon,"김효린 정규 앨범 발매 단독 콘서트 ‘See You, Evergreen’",Vel.R(벨르) (구 벨로주),서울,2026-05-30,2026-05-29 16:59,https://cdnticket.melon.co.kr/resource/image/upload/product/2026/04/2026041609024750c18451-8204-4640-ae30-a15af7b25ad6.jpg,https://ticket.melon.com/performance/index.htm#/perf/213131,https://ticket.melon.com/performance/index.htm#/perf/213131,"<p><img src=""https://cdnticket.melon.co.kr/resource/image/upload/product/2026/04/202604160908296f48e910-8df1-4a0a-9259-cd057e5b4a6d.jpg"" title=""%E1%84%89%E1%85%A1%E1%86%BC%E1%84%89%E1%85%A6%E1%84%8B%E1%85%B5%E1%84%86%E1%85%B5%E1%84%8C%E1%85%B5.jpg""><br style=""clear:both;"">&nbsp;</p>",[],공연,콘서트,,[],[],[],[],[],[],[],,홍대,공연,음악,,브랜드,"[""트렌디한"", ""감성적인"", ""힙한""]","[""20대"", ""30대"", ""팬덤""]"
213265,melon,2026 고갱 라이브 : 게워내다,클럽온에어,서울,2026-05-31,2026-05-30 10:59,https://cdnticket.melon.co.kr/resource/image/upload/product/2026/05/2026051513580860799211-9f31-4f76-b13d-f75b67e4cb36.png,https://ticket.melon.com/performance/index.htm#/perf/213265,https://ticket.melon.com/performance/index.htm#/perf/213265,"<p><img src=""https://cdnticket.melon.co.kr/resource/image/upload/product/2026/05/20260515140737a6c10ffc-c2f9-4a66-be05-28b27da6222d.png"" title=""gogang+%E1%84%86%E1%85%A6%E1%86%AF%E1%84%85%E1%85%A9%E1%86%AB%E1%84%91%E1%85%A9%E1%84%89%E1%85%B3%E1%84%90%E1%85%A5%28%E1%84%89%E1%85%A6%E1%84%85%E1%85%A9+4200x5940%29CMYK+%E1%84%87%E1%85%A9%E1%86%A8%E1%84%89%E1%85%A1%E1%84%87%E1%85%A9%E1%86%AB.png"">&nbsp;</p><p><img src=""https://cdnticket.melon.co.kr/resource/image/upload/product/2026/05/20260515140653d",[],공연,콘서트,,[],[],[],[],[],[],[],,,공연,음악,,비상업적,"[""트렌디한""]","[""20대"", ""30대"", ""팬덤""]"
213262,melon,GOOD TO SEE YOU vol.2,프리즘홀,서울,2026-06-02,2026-06-01 16:59,https://cdnticket.melon.co.kr/resource/image/upload/product/2026/05/2026051511011532151cfb-8ae8-40ec-9440-d24ca5ba9163.jpg,https://ticket.melon.com/performance/index.htm#/perf/213262,https://ticket.melon.com/performance/index.htm#/perf/213262,"<p><img src=""https://cdnticket.melon.co.kr/resource/image/upload/product/2026/05/20260515110310af3191bf-8f89-4df9-8255-c325705867df.jpg"" title=""%EA%B5%BF%ED%88%AC2.jpg""><br style=""clear:both;"">&nbsp;</p>",[],공연,콘서트,,[],[],[],[],[],[],[],,,공연,,,,[],[]
213228,melon,클럽 온에어 X 먼데이프로젝트 INTERMISSION : SET CHANGE [규도 X 벤치위레오],클럽온에어,서울,2026-06-02,2026-06-01 16:59,https://cdnticket.melon.co.kr/resource/image/upload/product/2026/05/20260512084105c9c5d4a9-0c7d-4aa2-89e5-3725fbd762e6.jpg,https://ticket.melon.com/performance/index.htm#/perf/213228,https://ticket.melon.com/performance/index.htm#/perf/213228,"<p><img src=""https://cdnticket.melon.co.kr/resource/image/upload/product/2026/05/20260512084154d7fab5f7-fa89-4d89-840f-4cce3593ff3e.jpg"" title=""%E1%84%89%E1%85%A1%E1%86%BC%E1%84%89%E1%85%A6%E1%84%8B%E1%85%B5%E1%84%86%E1%85%B5%E1%84%8C%E1%85%B5.jpg""><br style=""clear:both;"">&nbsp;</p>",[],공연,콘서트,,[],[],[],[],[],[],[],,,공연,음악,,브랜드,"[""트렌디한""]","[""20대"", ""30대"", ""친구""]"
213226,melon,클럽 온에어 X 먼데이프로젝트 INTERMISSION : SET CHANGE [정욱 단독 공연],클럽온에어,서울,2026-06-03,2026-06-02 16:59,https://cdnticket.melon.co.kr/resource/image/upload/product/2026/05/20260512084647c00c4b29-f16e-4d84-90d2-35e7018eb5ee.jpg,https://ticket.melon.com/performance/index.htm#/perf/213226,https://ticket.melon.com/performance/index.htm#/perf/213226,"<p><img src=""https://cdnticket.melon.co.kr/resource/image/upload/product/2026/05/202605120847060b556d81-3242-40a7-aa87-2a7a552d12d3.jpg"" title=""%E1%84%89%E1%85%A1%E1%86%BC%E1%84%89%E1%85%A6%E1%84%8B%E1%85%B5%E1%84%86%E1%85%B5%E1%84%8C%E1%85%B5.jpg""><br style=""clear:both;"">&nbsp;</p>",[],공연,콘서트,,[],[],[],[],[],[],[],,홍대,공연,음악,,비상업적,"[""트렌디한"", ""감성적인""]","[""20대"", ""30대"", ""팬덤""]"
213237,melon,클럽 온에어 X 먼데이프로젝트 INTERMISSION : SET CHANGE [리메이 X 크리스탈 티],클럽온에어,서울,2026-06-04,2026-06-02 16:59,https://cdnticket.melon.co.kr/resource/image/upload/product/2026/05/202605120851539025944d-79fa-447d-925e-425b5a6c8653.jpg,https://ticket.melon.com/performance/index.htm#/perf/213237,https://ticket.melon.com/performance/index.htm#/perf/213237,"<p><img src=""https://cdnticket.melon.co.kr/resource/image/upload/product/2026/05/202605120852301133e2ad-a574-465b-aced-8b8f0409a8d9.jpg"" title=""%E1%84%89%E1%85%A1%E1%86%BC%E1%84%89%E1%85%A6%E1%84%8B%E1%85%B5%E1%84%86%E1%85%B5%E1%84%8C%E1%85%B5.jpg""><br style=""clear:both;"">&nbsp;</p>",[],공연,콘서트,,[],[],[],[],[],[],[],,성수,공연,음악,,브랜드,"[""트렌디한"", ""힙한""]","[""20대"", ""친구""]"
213260,melon,경이로운 금요일 : Sentimental Week | 오륜구동 X 가로인들 X 미지,우무지,서울,2026-06-05,2026-06-04 17:59,https://cdnticket.melon.co.kr/resource/image/upload/product/2026/05/20260514162247abed0a9c-938d-4f3c-bb39-6eb499411a69.png,https://ticket.melon.com/performance/index.htm#/perf/213260,https://ticket.melon.com/performance/index.htm#/perf/213260,"<p><img src=""https://cdnticket.melon.co.kr/resource/image/upload/product/2026/05/202605141628129f0e3358-4f30-4904-a5a6-edd105df98bc.png"" title=""__________+_________0+605%E1%84%80%E1%85%A9%E1%86%BC%E1%84%8B%E1%85%A7%E1%86%AB_%E1%84%92%E1%85%A1%E1%86%AB%E1%84%80%E1%85%B3%E1%86%AF+dd.png""><br style=""clear:both;"">&nbsp;</p>",[],공연,콘서트,,[],[],[],[],[],[],[],,,공연,,,,"[""감성적인""]",[]
213234,melon,클럽 온에어 X 먼데이프로젝트 INTERMISSION : SET CHANGE [Bump2Soul 단독 공연],클럽온에어,서울,2026-06-05,2026-06-04 16:59,https://cdnticket.melon.co.kr/resource/image/upload/product/2026/05/20260512085526f8efd7f5-d2f7-408e-8cc0-73c4a8b82dc8.jpg,https://ticket.melon.com/performance/index.htm#/perf/213234,https://ticket.melon.com/performance/index.htm#/perf/213234,"<p><img src=""https://cdnticket.melon.co.kr/resource/image/upload/product/2026/05/20260512085545522abd96-da01-412d-a16f-5a11dd01cf7d.jpg"" title=""%E1%84%89%E1%85%A1%E1%86%BC%E1%84%89%E1%85%A6%E1%84%8B%E1%85%B5%E1%84%86%E1%85%B5%E1%84%8C%E1%85%B5.jpg""><br style=""clear:both;"">&nbsp;</p>",[],공연,콘서트,,[],[],[],[],[],[],[],,홍대,공연,음악,,팬덤형,"[""트렌디한"", ""힙한"", ""감성적인""]","[""20대"", ""친구"", ""팬덤""]"
213264,melon,지영훈 단독공연 〈흔적과 움직임〉,"현대카드 UNDERSTAGE, 언더스테이지",서울,2026-06-06,2026-06-05 16:59,https://cdnticket.melon.co.kr/resource/image/upload/product/2026/05/20260515140330d34e3719-e277-4329-ac44-3cfdc0c2edcf.jpg,https://ticket.melon.com/performance/index.htm#/perf/213264,https://ticket.melon.com/performance/index.htm#/perf/213264,"<p><img src=""https://cdnticket.melon.co.kr/resource/image/upload/product/2026/05/202605151405437d951675-7940-4b17-936d-12537ac0cec7.jpg"" title=""%E1%84%8C%E1%85%B5%E1%84%8B%E1%85%A7%E1%86%BC%E1%84%92%E1%85%AE%E1%86%AB-%E1%84%89%E1%85%A1%E1%86%BC%E1%84%89%E1%85%A6%E1%84%91%E1%85%A6%E1%84%8B%E1%85%B5%E1%84%8C%E1%85%B5v2+dd.jpg""><br style=""clear:both;"">&nbsp;</p>",[],공연,콘서트,,[],[],[],[],[],[],[],,강남,공연,음악,,비상업적,"[""감성적인"", ""트렌디한""]","[""20대"", ""30대"", ""팬덤""]"
